Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
15291,280842,1280842,10000.0,2025-07-07,1
15292,120881,1120881,10000.0,2025-03-21,1
15293,294141,1294141,10000.0,2025-07-21,1
15294,230671,1230671,10000.0,2025-01-13,1
15295,498290,1498290,10000.0,2025-01-13,1
15296,137973,1137973,10000.0,2025-07-07,1
15297,590999,1590999,10000.0,2025-12-21,1
15298,272469,1272469,10000.0,2025-09-14,1
15299,191738,1191738,10000.0,2025-10-21,1
15300,477146,1477146,10000.0,2025-09-07,1
15301,189515,1189515,10000.0,2025-02-27,1
15302,209143,1209143,10000.0,2025-11-14,1
15303,493003,1493003,10000.0,2025-04-14,1
15304,719203,1719203,10000.0,2025-11-07,1
15305,562897,1562897,10000.0,2025-04-14,1
15306,588444,1588444,10000.0,2025-03-07,1
15307,834073,1834073,10000.0,2025-12-07,1
15308,939103,1939103,10000.0,2025-12-07,1
15309,284384,1284384,10000.0,2025-06-21,1
15310,177035,1177035,10000.0,2025-05-28,1
15311,780365,1780365,10000.0,2025-06-14,1
15312,560735,1560735,10000.0,2025-08-14,1
15313,818188,1818188,10000.0,2025-12-07,1
15314,972090,1972090,10000.0,2025-03-14,1
15315,55178,1055178,10000.0,2025-04-07,1
15316,181503,1181503,10000.0,2025-08-28,1
15317,278712,1278712,10000.0,2025-01-27,1
15318,264466,1264466,10000.0,2025-07-14,1
15319,210921,1210921,10000.0,2025-11-07,1
15320,702874,1702874,10000.0,2025-02-20,1
15321,376971,1376971,10000.0,2025-09-28,1
15322,224552,1224552,10000.0,2025-06-07,1
15323,380694,1380694,10000.0,2025-02-27,1
15324,65414,1065414,10000.0,2025-12-21,1
15325,657735,1657735,10000.0,2025-02-06,1
15326,146158,1146158,10000.0,2025-10-07,1
15327,777986,1777986,10000.0,2025-07-28,1
15328,376407,1376407,10000.0,2025-11-07,1
15329,804019,1804019,10000.0,2025-11-07,1
15330,109535,1109535,10000.0,2025-09-07,1
15331,976543,1976543,10000.0,2025-10-14,1
15332,149142,1149142,10000.0,2025-01-27,1
15333,932193,1932193,10000.0,2025-04-14,1
15334,403605,1403605,10000.0,2025-11-28,1
15335,90158,1090158,10000.0,2025-12-14,1
15336,760031,1760031,10000.0,2025-02-13,1
15337,38161,1038161,10000.0,2025-12-28,1
15338,838370,1838370,10000.0,2025-08-14,1
15339,932799,1932799,10000.0,2025-09-28,1
15340,283176,1283176,10000.0,2025-06-21,1
15341,728592,1728592,10000.0,2025-11-07,1
15342,24855,1024855,10000.0,2025-06-21,1
15343,630,1000630,10000.0,2025-03-21,1
15344,787176,1787176,10000.0,2025-08-21,1
15345,408820,1408820,10000.0,2025-08-21,1
15346,985329,1985329,10000.0,2025-07-21,1
15347,583565,1583565,10000.0,2025-07-07,1
15348,236231,1236231,10000.0,2025-01-06,1
15349,979829,1979829,10000.0,2025-07-14,1
15350,366155,1366155,10000.0,2025-12-07,1
15351,994695,1994695,10000.0,2025-02-13,1
15352,656463,1656463,10000.0,2025-08-07,1
15353,556253,1556253,10000.0,2025-08-14,1
15354,917010,1917010,10000.0,2025-09-07,1
15355,999262,1999262,10000.0,2025-12-14,1
15356,673935,1673935,10000.0,2025-06-21,1
15357,92193,1092193,10000.0,2025-11-28,1
15358,250398,1250398,10000.0,2025-01-20,1
15359,358335,1358335,10000.0,2025-03-21,1
15360,405322,1405322,10000.0,2025-11-07,1
15361,645638,1645638,10000.0,2025-04-28,1
15362,996109,1996109,10000.0,2025-07-14,1
15363,647549,1647549,10000.0,2025-08-28,1
15364,172246,1172246,10000.0,2025-04-07,1
15365,899320,1899320,10000.0,2025-08-21,1
15366,511856,1511856,10000.0,2025-10-21,1
15367,339768,1339768,10000.0,2025-11-28,1
15368,328143,1328143,10000.0,2025-02-27,1
15369,75580,1075580,10000.0,2025-08-21,1
15370,722778,1722778,10000.0,2025-02-20,1
15371,969261,1969261,10000.0,2025-04-14,1
15372,197819,1197819,10000.0,2025-08-07,1
15373,928220,1928220,10000.0,2025-07-28,1
15374,993999,1993999,10000.0,2025-05-07,1
15375,394943,1394943,10000.0,2025-11-07,1
15376,640634,1640634,10000.0,2025-09-21,1
15377,63116,1063116,10000.0,2025-02-27,1
15378,392766,1392766,10000.0,2025-02-06,1
15379,889961,1889961,10000.0,2025-07-07,1
15380,5410,1005410,10000.0,2025-11-07,1
15381,311998,1311998,10000.0,2025-04-14,1
15382,582985,1582985,10000.0,2025-07-28,1
15383,677966,1677966,10000.0,2025-07-14,1
15384,131575,1131575,10000.0,2025-12-28,1
15385,376699,1376699,10000.0,2025-01-13,1
15386,842684,1842684,10000.0,2025-06-28,1
15387,961860,1961860,10000.0,2025-12-21,1
15388,971339,1971339,10000.0,2025-09-28,1
15389,770132,1770132,10000.0,2025-03-07,1
15390,75051,1075051,10000.0,2025-12-14,1
15391,801016,1801016,10000.0,2025-11-28,1
15392,500247,1500247,10000.0,2025-09-14,1
15393,841323,1841323,10000.0,2025-07-28,1
15394,447851,1447851,10000.0,2025-01-13,1
15395,500376,1500376,10000.0,2025-12-21,1
15396,534159,1534159,10000.0,2025-09-14,1
15397,94820,1094820,10000.0,2025-03-07,1
15398,443878,1443878,10000.0,2025-10-28,1
15399,965080,1965080,10000.0,2025-10-07,1
15400,712819,1712819,10000.0,2025-08-21,1
15401,217062,1217062,10000.0,2025-07-21,1
15402,182837,1182837,10000.0,2025-10-07,1
15403,115791,1115791,10000.0,2025-08-14,1
15404,948448,1948448,10000.0,2025-11-07,1
15405,967606,1967606,10000.0,2025-09-21,1
15406,469430,1469430,10000.0,2025-07-28,1
15407,60124,1060124,10000.0,2025-10-14,1
15408,599941,1599941,10000.0,2025-09-21,1
15409,386925,1386925,10000.0,2025-11-07,1
15410,429715,1429715,10000.0,2025-05-07,1
15411,250605,1250605,10000.0,2025-07-28,1
15412,789568,1789568,10000.0,2025-03-21,1
15413,726256,1726256,10000.0,2025-07-07,1
15414,341388,1341388,10000.0,2025-02-27,1
15415,603592,1603592,10000.0,2025-02-27,1
15416,986670,1986670,10000.0,2025-12-07,1
15417,419561,1419561,10000.0,2025-10-21,1
15418,343439,1343439,10000.0,2025-04-07,1
15419,360677,1360677,10000.0,2025-08-28,1
15420,124331,1124331,10000.0,2025-08-07,1
15421,610086,1610086,10000.0,2025-11-14,1
15422,248146,1248146,10000.0,2025-01-13,1
15423,795622,1795622,10000.0,2025-02-06,1
15424,752696,1752696,10000.0,2025-02-13,1
15425,349975,1349975,10000.0,2025-05-14,1
15426,375940,1375940,10000.0,2025-07-28,1
15427,644655,1644655,10000.0,2025-04-21,1
15428,868820,1868820,10000.0,2025-09-21,1
15429,860369,1860369,10000.0,2025-07-14,1
15430,789592,1789592,10000.0,2025-06-14,1
15431,900783,1900783,10000.0,2025-02-27,1
15432,135461,1135461,10000.0,2025-01-27,1
15433,454198,1454198,10000.0,2025-04-07,1
15434,798667,1798667,10000.0,2025-07-07,1
15435,93739,1093739,10000.0,2025-11-07,1
15436,739900,1739900,10000.0,2025-07-07,1
15437,238943,1238943,10000.0,2025-10-14,1
15438,455412,1455412,10000.0,2025-08-21,1
15439,364531,1364531,10000.0,2025-07-07,1
15440,759429,1759429,10000.0,2025-10-07,1
15441,862852,1862852,10000.0,2025-06-21,1
15442,669102,1669102,10000.0,2025-10-21,1
15443,273133,1273133,10000.0,2025-09-07,1
15444,415582,1415582,10000.0,2025-07-07,1
15445,557352,1557352,10000.0,2025-06-21,1
15446,152676,1152676,10000.0,2025-02-27,1
15447,308886,1308886,10000.0,2025-11-14,1
15448,743607,1743607,10000.0,2025-05-21,1
15449,171744,1171744,10000.0,2025-08-21,1
15450,336612,1336612,10000.0,2025-07-21,1
15451,254042,1254042,10000.0,2025-04-28,1
15452,798956,1798956,10000.0,2025-12-14,1
15453,501993,1501993,10000.0,2025-09-21,1
15454,557169,1557169,10000.0,2025-12-28,1
15455,542153,1542153,10000.0,2025-10-14,1
15456,277071,1277071,10000.0,2025-02-27,1
15457,715526,1715526,10000.0,2025-06-07,1
15458,100358,1100358,10000.0,2025-08-14,1
15459,265809,1265809,10000.0,2025-06-07,1
15460,850956,1850956,10000.0,2025-09-07,1
15461,108275,1108275,10000.0,2025-01-20,1
15462,557379,1557379,10000.0,2025-09-14,1
15463,418525,1418525,10000.0,2025-08-28,1
15464,697719,1697719,10000.0,2025-08-21,1
15465,543500,1543500,10000.0,2025-08-21,1
15466,408613,1408613,10000.0,2025-10-14,1
15467,350928,1350928,10000.0,2025-01-06,1
15468,325691,1325691,10000.0,2025-02-06,1
15469,102432,1102432,10000.0,2025-03-21,1
15470,611506,1611506,10000.0,2025-05-21,1
15471,701446,1701446,10000.0,2025-02-06,1
15472,252651,1252651,10000.0,2025-10-21,1
15473,745233,1745233,10000.0,2025-06-28,1
15474,26153,1026153,10000.0,2025-03-07,1
15475,461975,1461975,10000.0,2025-06-14,1
15476,582255,1582255,10000.0,2025-05-28,1
15477,216528,1216528,10000.0,2025-12-14,1
15478,920459,1920459,10000.0,2025-11-21,1
15479,734354,1734354,10000.0,2025-12-21,1
15480,269544,1269544,10000.0,2025-03-21,1
15481,285911,1285911,10000.0,2025-11-07,1
15482,105846,1105846,10000.0,2025-06-14,1
15483,918630,1918630,10000.0,2025-06-21,1
15484,372829,1372829,10000.0,2025-01-27,1
15485,819700,1819700,10000.0,2025-03-21,1
15486,150321,1150321,10000.0,2025-03-14,1
15487,375726,1375726,10000.0,2025-03-14,1
15488,592581,1592581,10000.0,2025-05-21,1
15489,977273,1977273,10000.0,2025-02-06,1
15490,552845,1552845,10000.0,2025-08-28,1
15491,420051,1420051,10000.0,2025-04-21,1
15492,568617,1568617,10000.0,2025-07-21,1
15493,683326,1683326,10000.0,2025-04-28,1
15494,388258,1388258,10000.0,2025-01-27,1
15495,348275,1348275,10000.0,2025-09-28,1
15496,837698,1837698,10000.0,2025-09-28,1
15497,467516,1467516,10000.0,2025-08-28,1
15498,193827,1193827,10000.0,2025-12-28,1
15499,615045,1615045,10000.0,2025-06-14,1
15500,138151,1138151,10000.0,2025-02-13,1
15501,800514,1800514,10000.0,2025-01-06,1
15502,857317,1857317,10000.0,2025-12-07,1
15503,513919,1513919,10000.0,2025-03-14,1
15504,831479,1831479,10000.0,2025-08-28,1
15505,265198,1265198,10000.0,2025-06-28,1
15506,570156,1570156,10000.0,2025-10-07,1
15507,461438,1461438,10000.0,2025-04-21,1
15508,398399,1398399,10000.0,2025-03-21,1
15509,204754,1204754,10000.0,2025-12-28,1
15510,135626,1135626,10000.0,2025-05-28,1
15511,487769,1487769,10000.0,2025-11-28,1
15512,100817,1100817,10000.0,2025-04-21,1
15513,574797,1574797,10000.0,2025-02-06,1
15514,747862,1747862,10000.0,2025-04-07,1
15515,584461,1584461,10000.0,2025-02-13,1
15516,557084,1557084,10000.0,2025-04-07,1
15517,764576,1764576,10000.0,2025-02-13,1
15518,314493,1314493,10000.0,2025-05-21,1
15519,494681,1494681,10000.0,2025-03-14,1
15520,412974,1412974,10000.0,2025-06-28,1
15521,255691,1255691,10000.0,2025-07-14,1
15522,684284,1684284,10000.0,2025-05-21,1
15523,396629,1396629,10000.0,2025-12-21,1
15524,34999,1034999,10000.0,2025-09-07,1
15525,705185,1705185,10000.0,2025-03-28,1
15526,721934,1721934,10000.0,2025-02-27,1
15527,528235,1528235,10000.0,2025-07-14,1
15528,745071,1745071,10000.0,2025-01-13,1
15529,33594,1033594,10000.0,2025-05-21,1
15530,251093,1251093,10000.0,2025-03-07,1
15531,151771,1151771,10000.0,2025-05-14,1
15532,63556,1063556,10000.0,2025-07-14,1
15533,75665,1075665,10000.0,2025-05-28,1
15534,577872,1577872,10000.0,2025-05-21,1
15535,934339,1934339,10000.0,2025-03-14,1
15536,552088,1552088,10000.0,2025-07-07,1
15537,673549,1673549,10000.0,2025-11-21,1
15538,383005,1383005,10000.0,2025-03-07,1
15539,592930,1592930,10000.0,2025-11-14,1
15540,853205,1853205,10000.0,2025-03-28,1
15541,896442,1896442,10000.0,2025-06-21,1
15542,505255,1505255,10000.0,2025-06-07,1
15543,559496,1559496,10000.0,2025-04-21,1
15544,192391,1192391,10000.0,2025-02-13,1
15545,473153,1473153,10000.0,2025-08-14,1
15546,466116,1466116,10000.0,2025-09-14,1
15547,608171,1608171,10000.0,2025-07-14,1
15548,571183,1571183,10000.0,2025-11-28,1
15549,139480,1139480,10000.0,2025-12-28,1
15550,97386,1097386,10000.0,2025-12-14,1
15551,235177,1235177,10000.0,2025-05-07,1
15552,63353,1063353,10000.0,2025-03-14,1
15553,241175,1241175,10000.0,2025-02-13,1
15554,303730,1303730,10000.0,2025-04-28,1
15555,714214,1714214,10000.0,2025-05-07,1
15556,962871,1962871,10000.0,2025-03-21,1
15557,510156,1510156,10000.0,2025-01-06,1
15558,72109,1072109,10000.0,2025-08-28,1
15559,633632,1633632,10000.0,2025-02-20,1
15560,260240,1260240,10000.0,2025-02-27,1
15561,536050,1536050,10000.0,2025-03-07,1
15562,606470,1606470,10000.0,2025-05-07,1
15563,828542,1828542,10000.0,2025-12-14,1
15564,320194,1320194,10000.0,2025-10-28,1
15565,360681,1360681,10000.0,2025-01-06,1
15566,284574,1284574,10000.0,2025-11-21,1
15567,737628,1737628,10000.0,2025-05-28,1
15568,600784,1600784,10000.0,2025-11-21,1
15569,739642,1739642,10000.0,2025-11-21,1
15570,258709,1258709,10000.0,2025-03-14,1
15571,851015,1851015,10000.0,2025-08-21,1
15572,904512,1904512,10000.0,2025-01-20,1
15573,97999,1097999,10000.0,2025-10-21,1
15574,965201,1965201,10000.0,2025-07-21,1
15575,933387,1933387,10000.0,2025-08-14,1
15576,192323,1192323,10000.0,2025-09-21,1
15577,557289,1557289,10000.0,2025-12-21,1
15578,801255,1801255,10000.0,2025-01-20,1
15579,188802,1188802,10000.0,2025-10-07,1
15580,956846,1956846,10000.0,2025-12-28,1
15581,489915,1489915,10000.0,2025-10-28,1
15582,774016,1774016,10000.0,2025-08-21,1
15583,585328,1585328,10000.0,2025-08-28,1
15584,597872,1597872,10000.0,2025-12-07,1
15585,959464,1959464,10000.0,2025-04-21,1
15586,983950,1983950,10000.0,2025-01-20,1
15587,401255,1401255,10000.0,2025-07-14,1
15588,271880,1271880,10000.0,2025-07-07,1
15589,860861,1860861,10000.0,2025-03-14,1
15590,233964,1233964,10000.0,2025-03-21,1
15591,715297,1715297,10000.0,2025-03-14,1
15592,186616,1186616,10000.0,2025-05-14,1
15593,86185,1086185,10000.0,2025-03-21,1
15594,945937,1945937,10000.0,2025-04-21,1
15595,192352,1192352,10000.0,2025-04-14,1
15596,797985,1797985,10000.0,2025-08-07,1
15597,963437,1963437,10000.0,2025-02-13,1
15598,980003,1980003,10000.0,2025-11-28,1
15599,379673,1379673,10000.0,2025-01-27,1
15600,652861,1652861,10000.0,2025-06-28,1
15601,195389,1195389,10000.0,2025-10-14,1
15602,682917,1682917,10000.0,2025-06-14,1
15603,741620,1741620,10000.0,2025-09-28,1
15604,916027,1916027,10000.0,2025-09-21,1
15605,597650,1597650,10000.0,2025-11-21,1
15606,423179,1423179,10000.0,2025-10-14,1
15607,182104,1182104,10000.0,2025-07-14,1
15608,172862,1172862,10000.0,2025-10-14,1
15609,178440,1178440,10000.0,2025-09-14,1
15610,423296,1423296,10000.0,2025-01-13,1
15611,782442,1782442,10000.0,2025-01-13,1
15612,863232,1863232,10000.0,2025-10-28,1
15613,50277,1050277,10000.0,2025-05-14,1
15614,460244,1460244,10000.0,2025-11-28,1
15615,686103,1686103,10000.0,2025-11-07,1
15616,318590,1318590,10000.0,2025-05-07,1
15617,663360,1663360,10000.0,2025-09-07,1
15618,180123,1180123,10000.0,2025-03-21,1
15619,838328,1838328,10000.0,2025-09-07,1
15620,45883,1045883,10000.0,2025-07-28,1
15621,47430,1047430,10000.0,2025-12-07,1
15622,671126,1671126,10000.0,2025-04-07,1
15623,852059,1852059,10000.0,2025-11-14,1
15624,438495,1438495,10000.0,2025-04-28,1
15625,360048,1360048,10000.0,2025-06-14,1
15626,900138,1900138,10000.0,2025-09-28,1
15627,910356,1910356,10000.0,2025-10-21,1
15628,737948,1737948,10000.0,2025-02-13,1
15629,30927,1030927,10000.0,2025-06-14,1
15630,414799,1414799,10000.0,2025-01-13,1
15631,854897,1854897,10000.0,2025-12-14,1
15632,999047,1999047,10000.0,2025-12-07,1
15633,392201,1392201,10000.0,2025-08-28,1
15634,718598,1718598,10000.0,2025-10-07,1
15635,738346,1738346,10000.0,2025-04-21,1
15636,821779,1821779,10000.0,2025-03-21,1
15637,921313,1921313,10000.0,2025-07-28,1
15638,924451,1924451,10000.0,2025-03-07,1
15639,853806,1853806,10000.0,2025-05-21,1
15640,529029,1529029,10000.0,2025-05-07,1
15641,672614,1672614,10000.0,2025-05-14,1
15642,467579,1467579,10000.0,2025-09-21,1
15643,309236,1309236,10000.0,2025-04-07,1
15644,302925,1302925,10000.0,2025-02-06,1
15645,260589,1260589,10000.0,2025-08-21,1
15646,444313,1444313,10000.0,2025-10-28,1
15647,26766,1026766,10000.0,2025-11-28,1
15648,949384,1949384,10000.0,2025-02-13,1
15649,971507,1971507,10000.0,2025-11-21,1
15650,544904,1544904,10000.0,2025-02-13,1
15651,782025,1782025,10000.0,2025-08-21,1
15652,247310,1247310,10000.0,2025-06-14,1
15653,350936,1350936,10000.0,2025-08-28,1
15654,466679,1466679,10000.0,2025-03-07,1
15655,632109,1632109,10000.0,2025-07-07,1
15656,59429,1059429,10000.0,2025-05-07,1
15657,481741,1481741,10000.0,2025-05-07,1
15658,573070,1573070,10000.0,2025-02-06,1
15659,675861,1675861,10000.0,2025-12-07,1
15660,885008,1885008,10000.0,2025-02-20,1
15661,423492,1423492,10000.0,2025-10-07,1
15662,932425,1932425,10000.0,2025-08-21,1
15663,12080,1012080,10000.0,2025-07-28,1
15664,457717,1457717,10000.0,2025-01-20,1
15665,590178,1590178,10000.0,2025-03-14,1
15666,758516,1758516,10000.0,2025-05-28,1
15667,670863,1670863,10000.0,2025-03-14,1
15668,282168,1282168,10000.0,2025-11-28,1
15669,93082,1093082,10000.0,2025-04-21,1
15670,858083,1858083,10000.0,2025-12-14,1
15671,289163,1289163,10000.0,2025-05-07,1
15672,350945,1350945,10000.0,2025-09-21,1
15673,723323,1723323,10000.0,2025-02-06,1
15674,802035,1802035,10000.0,2025-02-20,1
15675,912173,1912173,10000.0,2025-10-21,1
15676,526108,1526108,10000.0,2025-02-13,1
15677,63466,1063466,10000.0,2025-04-07,1
15678,547270,1547270,10000.0,2025-09-28,1
15679,549015,1549015,10000.0,2025-01-13,1
15680,787989,1787989,10000.0,2025-07-21,1
15681,71265,1071265,10000.0,2025-06-28,1
15682,415014,1415014,10000.0,2025-02-27,1
15683,709210,1709210,10000.0,2025-03-07,1
15684,192649,1192649,10000.0,2025-11-14,1
15685,591370,1591370,10000.0,2025-03-28,1
15686,681833,1681833,10000.0,2025-10-14,1
15687,296439,1296439,10000.0,2025-08-28,1
15688,68138,1068138,10000.0,2025-01-20,1
15689,581019,1581019,10000.0,2025-08-28,1
15690,798504,1798504,10000.0,2025-01-06,1
15691,348543,1348543,10000.0,2025-01-27,1
15692,599842,1599842,10000.0,2025-10-21,1
15693,893671,1893671,10000.0,2025-01-27,1
15694,975117,1975117,10000.0,2025-12-14,1
15695,44603,1044603,10000.0,2025-11-07,1
15696,804398,1804398,10000.0,2025-07-14,1
15697,714743,1714743,10000.0,2025-02-20,1
15698,797307,1797307,10000.0,2025-06-14,1
15699,144254,1144254,10000.0,2025-06-21,1
15700,558763,1558763,10000.0,2025-05-28,1
15701,567773,1567773,10000.0,2025-10-28,1
15702,588510,1588510,10000.0,2025-04-07,1
15703,100404,1100404,10000.0,2025-08-07,1
15704,250278,1250278,10000.0,2025-05-21,1
15705,613008,1613008,10000.0,2025-08-21,1
15706,471749,1471749,10000.0,2025-06-21,1
15707,438944,1438944,10000.0,2025-03-28,1
15708,611675,1611675,10000.0,2025-04-14,1
15709,405017,1405017,10000.0,2025-08-21,1
15710,452180,1452180,10000.0,2025-10-07,1
15711,950344,1950344,10000.0,2025-08-07,1
15712,849106,1849106,10000.0,2025-09-21,1
15713,734334,1734334,10000.0,2025-09-07,1
15714,430253,1430253,10000.0,2025-04-21,1
15715,71602,1071602,10000.0,2025-03-14,1
15716,412864,1412864,10000.0,2025-10-14,1
15717,613290,1613290,10000.0,2025-04-07,1
15718,224358,1224358,10000.0,2025-02-06,1
15719,553060,1553060,10000.0,2025-12-21,1
15720,12557,1012557,10000.0,2025-03-14,1
15721,348947,1348947,10000.0,2025-01-27,1
15722,162169,1162169,10000.0,2025-01-20,1
15723,426256,1426256,10000.0,2025-09-07,1
15724,875842,1875842,10000.0,2025-01-20,1
15725,725675,1725675,10000.0,2025-08-07,1
15726,723602,1723602,10000.0,2025-11-07,1
15727,986961,1986961,10000.0,2025-07-07,1
15728,362911,1362911,10000.0,2025-09-07,1
15729,438031,1438031,10000.0,2025-11-14,1
15730,633378,1633378,10000.0,2025-06-07,1
15731,203596,1203596,10000.0,2025-10-21,1
15732,974473,1974473,10000.0,2025-04-21,1
15733,345870,1345870,10000.0,2025-04-14,1
15734,732155,1732155,10000.0,2025-02-27,1
15735,689527,1689527,10000.0,2025-07-14,1
15736,500462,1500462,10000.0,2025-05-14,1
15737,595465,1595465,10000.0,2025-06-07,1
15738,146971,1146971,10000.0,2025-07-28,1
15739,983964,1983964,10000.0,2025-10-14,1
15740,696545,1696545,10000.0,2025-07-14,1
15741,421356,1421356,10000.0,2025-09-21,1
15742,848883,1848883,10000.0,2025-07-14,1
15743,983139,1983139,10000.0,2025-08-28,1
15744,394756,1394756,10000.0,2025-12-07,1
15745,422727,1422727,10000.0,2025-11-07,1
15746,645976,1645976,10000.0,2025-01-13,1
15747,107254,1107254,10000.0,2025-12-07,1
15748,173392,1173392,10000.0,2025-08-14,1
15749,367785,1367785,10000.0,2025-10-21,1
15750,385036,1385036,10000.0,2025-10-28,1
15751,932275,1932275,10000.0,2025-04-21,1
15752,162537,1162537,10000.0,2025-09-21,1
15753,720072,1720072,10000.0,2025-10-28,1
15754,101513,1101513,10000.0,2025-05-21,1
15755,951567,1951567,10000.0,2025-04-07,1
15756,117565,1117565,10000.0,2025-05-14,1
15757,354201,1354201,10000.0,2025-03-14,1
15758,294415,1294415,10000.0,2025-02-13,1
15759,494689,1494689,10000.0,2025-03-07,1
15760,455911,1455911,10000.0,2025-04-07,1
15761,723338,1723338,10000.0,2025-06-28,1
15762,238487,1238487,10000.0,2025-05-28,1
15763,928907,1928907,10000.0,2025-11-21,1
15764,813627,1813627,10000.0,2025-02-13,1
15765,129582,1129582,10000.0,2025-04-21,1
15766,419922,1419922,10000.0,2025-10-07,1
15767,62525,1062525,10000.0,2025-11-14,1
15768,446071,1446071,10000.0,2025-05-07,1
15769,675356,1675356,10000.0,2025-05-21,1
15770,61101,1061101,10000.0,2025-04-28,1
15771,294303,1294303,10000.0,2025-05-28,1
15772,223419,1223419,10000.0,2025-02-13,1
15773,819860,1819860,10000.0,2025-06-21,1
15774,951296,1951296,10000.0,2025-01-20,1
15775,987427,1987427,10000.0,2025-07-14,1
15776,523073,1523073,10000.0,2025-02-13,1
15777,775460,1775460,10000.0,2025-08-21,1
15778,17797,1017797,10000.0,2025-05-14,1
15779,844841,1844841,10000.0,2025-08-21,1
15780,154716,1154716,10000.0,2025-08-14,1
15781,160554,1160554,10000.0,2025-07-07,1
15782,253915,1253915,10000.0,2025-09-28,1
15783,495094,1495094,10000.0,2025-11-14,1
15784,874522,1874522,10000.0,2025-05-21,1
15785,806508,1806508,10000.0,2025-12-21,1
15786,27108,1027108,10000.0,2025-03-14,1
15787,876313,1876313,10000.0,2025-02-27,1
15788,4200,1004200,10000.0,2025-05-07,1
15789,892843,1892843,10000.0,2025-05-28,1
15790,75710,1075710,10000.0,2025-04-21,1
15791,260683,1260683,10000.0,2025-09-14,1
15792,701930,1701930,10000.0,2025-10-07,1
15793,929488,1929488,10000.0,2025-03-21,1
15794,828186,1828186,10000.0,2025-02-27,1
15795,526127,1526127,10000.0,2025-09-07,1
15796,487498,1487498,10000.0,2025-11-07,1
15797,103695,1103695,10000.0,2025-08-28,1
15798,11981,1011981,10000.0,2025-05-28,1
15799,967860,1967860,10000.0,2025-05-21,1
15800,240879,1240879,10000.0,2025-12-14,1
15801,934774,1934774,10000.0,2025-07-07,1
15802,515878,1515878,10000.0,2025-06-28,1
15803,582646,1582646,10000.0,2025-05-14,1
15804,595359,1595359,10000.0,2025-10-28,1
15805,378519,1378519,10000.0,2025-02-13,1
15806,232133,1232133,10000.0,2025-04-28,1
15807,766503,1766503,10000.0,2025-10-21,1
15808,519411,1519411,10000.0,2025-05-14,1
15809,199744,1199744,10000.0,2025-02-27,1
15810,219087,1219087,10000.0,2025-07-28,1
15811,471915,1471915,10000.0,2025-09-28,1
15812,442522,1442522,10000.0,2025-10-07,1
15813,113395,1113395,10000.0,2025-06-07,1
15814,848720,1848720,10000.0,2025-01-06,1
15815,810596,1810596,10000.0,2025-03-21,1
15816,774219,1774219,10000.0,2025-02-13,1
15817,586104,1586104,10000.0,2025-09-28,1
15818,374880,1374880,10000.0,2025-06-21,1
15819,670238,1670238,10000.0,2025-10-28,1
15820,619589,1619589,10000.0,2025-07-14,1
15821,749314,1749314,10000.0,2025-07-14,1
15822,296242,1296242,10000.0,2025-01-20,1
15823,898223,1898223,10000.0,2025-01-27,1
15824,694456,1694456,10000.0,2025-11-28,1
15825,212637,1212637,10000.0,2025-06-14,1
15826,975118,1975118,10000.0,2025-02-20,1
15827,85118,1085118,10000.0,2025-09-14,1
15828,120906,1120906,10000.0,2025-12-07,1
15829,645477,1645477,10000.0,2025-04-07,1
15830,532121,1532121,10000.0,2025-05-07,1
15831,98766,1098766,10000.0,2025-08-14,1
15832,775371,1775371,10000.0,2025-01-13,1
15833,160334,1160334,10000.0,2025-08-07,1
15834,539375,1539375,10000.0,2025-11-28,1
15835,519850,1519850,10000.0,2025-12-28,1
15836,183154,1183154,10000.0,2025-03-21,1
15837,620601,1620601,10000.0,2025-12-07,1
15838,988907,1988907,10000.0,2025-11-07,1
15839,234540,1234540,10000.0,2025-12-21,1
15840,491669,1491669,10000.0,2025-08-14,1
15841,918951,1918951,10000.0,2025-03-21,1
15842,382555,1382555,10000.0,2025-03-28,1
15843,691591,1691591,10000.0,2025-10-28,1
15844,199316,1199316,10000.0,2025-10-07,1
15845,1919,1001919,10000.0,2025-08-21,1
15846,282719,1282719,10000.0,2025-11-28,1
15847,504271,1504271,10000.0,2025-10-21,1
15848,951397,1951397,10000.0,2025-07-21,1
15849,658316,1658316,10000.0,2025-05-28,1
15850,93631,1093631,10000.0,2025-12-21,1
15851,333769,1333769,10000.0,2025-02-20,1
15852,696400,1696400,10000.0,2025-07-28,1
15853,737290,1737290,10000.0,2025-12-07,1
15854,755707,1755707,10000.0,2025-11-14,1
15855,850315,1850315,10000.0,2025-12-07,1
15856,66698,1066698,10000.0,2025-08-07,1
15857,354336,1354336,10000.0,2025-02-13,1
15858,170575,1170575,10000.0,2025-02-27,1
15859,282167,1282167,10000.0,2025-04-21,1
15860,673927,1673927,10000.0,2025-03-21,1
15861,639953,1639953,10000.0,2025-09-07,1
15862,130181,1130181,10000.0,2025-06-07,1
15863,653148,1653148,10000.0,2025-08-14,1
15864,240469,1240469,10000.0,2025-06-14,1
15865,365984,1365984,10000.0,2025-12-28,1
15866,465787,1465787,10000.0,2025-08-14,1
15867,584172,1584172,10000.0,2025-07-14,1
15868,564620,1564620,10000.0,2025-11-07,1
15869,125031,1125031,10000.0,2025-11-14,1
15870,463512,1463512,10000.0,2025-02-27,1
15871,412740,1412740,10000.0,2025-04-07,1
